name	taxonomy_id	taxonomy_lvl	2827.bracken_num	2827.bracken_frac	2828.bracken_num	2828.bracken_frac	2830.bracken_num	2830.bracken_frac	2831.bracken_num	2831.bracken_frac	2832.bracken_num	2832.bracken_frac	2833.bracken_num	2833.bracken_frac	2834.bracken_num	2834.bracken_frac	2836.bracken_num	2836.bracken_frac	2837.bracken_num	2837.bracken_frac	2839.bracken_num	2839.bracken_frac	2840.bracken_num	2840.bracken_frac	2841.bracken_num	2841.bracken_frac	2842.bracken_num	2842.bracken_frac	2845.bracken_num	2845.bracken_frac	2846.bracken_num	2846.bracken_frac	2847.bracken_num	2847.bracken_frac	2850.bracken_num	2850.bracken_frac	2853.bracken_num	2853.bracken_frac	2854.bracken_num	2854.bracken_frac	2855.bracken_num	2855.bracken_frac	2857.bracken_num	2857.bracken_frac	2858.bracken_num	2858.bracken_frac	2859.bracken_num	2859.bracken_frac	2862.bracken_num	2862.bracken_frac	2866.bracken_num	2866.bracken_frac	2867.bracken_num	2867.bracken_frac	2870.bracken_num	2870.bracken_frac	2871.bracken_num	2871.bracken_frac	2872.bracken_num	2872.bracken_frac
Streptococcus agalactiae	1311	S	65	0.0001	177	0.0002	130	0.00016	1181	0.00142	498	0.00055	561	0.0004	504	0.00068	441	0.00044	136	0.00021	199	0.00033	199	0.0003	230	0.00029	1097	0.00161	1889	0.00185	159	0.00022	128	0.00024	242	0.00023	212	0.00027	5136	0.00571	549	0.00043	326	0.00039	123	0.00017	225	0.0002	59	0.00008	209	0.00034	761	0.00095	283	0.00047	161	0.00018	98	0.00012
Streptococcus sanguinis	1305	S	11	0.00002	13	0.00001	13	0.00002	25	0.00003	21	0.00002	93	0.00007	10	0.00001	38	0.00004	0	0	11	0.00002	17	0.00003	27	0.00003	15	0.00002	19	0.00002	36	0.00005	18	0.00003	28	0.00003	0	0	26	0.00003	35	0.00003	22	0.00003	12	0.00002	17	0.00001	27	0.00004	15	0.00002	21	0.00003	28	0.00005	43	0.00005	10	0.00001
Enterococcus faecalis	1351	S	107	0.00017	241	0.00027	376	0.00046	329	0.00039	587	0.00065	627	0.00044	267	0.00036	245	0.00024	160	0.00025	297	0.0005	394	0.00059	869	0.0011	278	0.00041	282	0.00028	93	0.00013	340	0.00062	971	0.00094	191	0.00024	249	0.00028	1562	0.00122	877	0.00104	88	0.00012	791	0.00069	145	0.00019	272	0.00044	558	0.00069	916	0.00151	653	0.00072	338	0.00041
Enterococcus faecium	1352	S	51	0.00008	451	0.00051	632	0.00078	693	0.00083	1925	0.00213	1137	0.0008	549	0.00074	615	0.00061	281	0.00044	1050	0.00175	995	0.00149	2894	0.00366	762	0.00112	830	0.00081	158	0.00021	604	0.00111	2122	0.00206	312	0.0004	490	0.00054	3505	0.00273	2737	0.00323	175	0.00025	1300	0.00114	129	0.00017	674	0.0011	1240	0.00154	2133	0.00351	1624	0.0018	1131	0.00139
Paenibacillus sp. B01	2660554	S	80	0.00013	0	0	40	0.00005	0	0	31	0.00003	62	0.00004	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	33	0.00003	0	0	0	0	0	0	38	0.00005	0	0	0	0	27	0.00003	124	0.00017	34	0.00003	0	0	28	0.00005	0	0	0	0	0	0	19	0.00002
Paenibacillus sp. sptzw28	715179	S	26	0.00004	24	0.00003	77	0.0001	25	0.00003	27	0.00003	21	0.00001	26	0.00003	23	0.00002	0	0	10	0.00002	33	0.00005	24	0.00003	55	0.00008	20	0.00002	0	0	18	0.00003	64	0.00006	0	0	26	0.00003	72	0.00006	40	0.00005	24	0.00003	35	0.00003	94	0.00012	43	0.00007	168	0.00021	64	0.00011	354	0.00039	25	0.00003
Paenibacillus sp. RUD330	2023772	S	19	0.00003	0	0	0	0	19	0.00002	17	0.00002	15	0.00001	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R7-0331	1536773	S	21	0.00003	0	0	0	0	23	0.00003	0	0	23	0.00002	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	15	0.00001	19	0.00003	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002
Paenibacillus sp. R14(2021)	2859228	S	17	0.00003	0	0	0	0	11	0.00001	16	0.00002	27	0.00002	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. 32O-W	1695218	S	11	0.00002	0	0	15	0.00002	0	0	0	0	22	0.00002	0	0	0	0	0	0	11	0.00002	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	20	0.00002	0	0	0	0	0	0	10	0.00002	10	0.00001	0	0	0	0	0	0
Paenibacillus sp. PHS-Z3	2909671	S	11	0.00002	0	0	0	0	0	0	12	0.00001	16	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. HWE-109	1306526	S	11	0.00002	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001
Paenibacillus sp. FSL H7-0357	1536774	S	11	0.00002	0	0	11	0.00001	0	0	19	0.00002	42	0.00003	0	0	19	0.00002	0	0	0	0	0	0	10	0.00001	0	0	19	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus albicereus	2726185	S	70	0.00011	0	0	19	0.00002	0	0	40	0.00004	30	0.00002	16	0.00002	0	0	0	0	11	0.00002	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	17	0.00002	0	0	0	0	20	0.00002	19	0.00003	0	0	0	0	13	0.00002	0	0	0	0	0	0	21	0.00003
Paenibacillus mucilaginosus	61624	S	42	0.00007	16	0.00002	41	0.00005	23	0.00003	40	0.00004	57	0.00004	26	0.00003	38	0.00004	12	0.00002	23	0.00004	26	0.00004	72	0.00009	22	0.00003	20	0.00002	14	0.00002	31	0.00006	73	0.00007	25	0.00003	11	0.00001	88	0.00007	70	0.00008	26	0.00004	52	0.00005	21	0.00003	18	0.00003	36	0.00004	47	0.00008	46	0.00005	39	0.00005
Paenibacillus polymyxa	1406	S	163	0.00026	129	0.00015	224	0.00028	282	0.00034	458	0.00051	413	0.00029	248	0.00033	227	0.00023	98	0.00015	577	0.00096	272	0.00041	375	0.00047	182	0.00027	339	0.00033	115	0.00016	159	0.00029	473	0.00046	162	0.00021	144	0.00016	678	0.00053	489	0.00058	91	0.00013	387	0.00034	75	0.0001	154	0.00025	266	0.00033	539	0.00089	350	0.00039	268	0.00033
Paenibacillus beijingensis	1126833	S	31	0.00005	0	0	0	0	0	0	10	0.00001	19	0.00001	0	0	0	0	0	0	10	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus rhizovicinus	2704463	S	29	0.00005	0	0	0	0	0	0	12	0.00001	21	0.00001	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0
Paenibacillus lycopersici	2704462	S	21	0.00003	0	0	23	0.00003	0	0	35	0.00004	25	0.00002	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.00002	0	0	16	0.00001	0	0	0	0	0	0	0	0	0	0	11	0.00001
Paenibacillus dendritiformis	130049	S	28	0.00004	0	0	0	0	11	0.00001	0	0	26	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.00002
Paenibacillus macerans	44252	S	19	0.00003	0	0	11	0.00001	0	0	29	0.00003	51	0.00004	0	0	0	0	11	0.00002	0	0	0	0	12	0.00002	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus thiaminolyticus	49283	S	22	0.00004	0	0	19	0.00002	0	0	13	0.00001	21	0.00001	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus stellifer	169760	S	16	0.00003	0	0	14	0.00002	0	0	33	0.00004	22	0.00002	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus ihbetae	1870820	S	16	0.00003	0	0	0	0	0	0	17	0.00002	24	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus durus	44251	S	15	0.00002	0	0	0	0	17	0.00002	36	0.00004	25	0.00002	0	0	28	0.00003	0	0	0	0	0	0	10	0.00001	0	0	38	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002
Paenibacillus montanisoli	2081970	S	14	0.00002	0	0	0	0	0	0	0	0	16	0.00001	0	0	23	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus tritici	1873425	S	12	0.00002	0	0	0	0	0	0	11	0.00001	31	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus cellulosilyticus	375489	S	14	0.00002	42	0.00005	31	0.00004	51	0.00006	115	0.00013	94	0.00007	97	0.00013	85	0.00008	17	0.00003	69	0.00012	90	0.00013	258	0.00033	92	0.00014	64	0.00006	22	0.00003	51	0.00009	301	0.00029	26	0.00003	46	0.00005	371	0.00029	348	0.00041	0	0	172	0.00015	22	0.00003	40	0.00007	118	0.00015	203	0.00033	149	0.00016	91	0.00011
Paenibacillus odorifer	189426	S	12	0.00002	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus donghaensis	414771	S	11	0.00002	0	0	17	0.00002	0	0	15	0.00002	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.00001	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001
Brevibacillus sp. WF146	319501	S	21	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	11	0.00001	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus brevis	1393	S	34	0.00005	0	0	15	0.00002	11	0.00001	48	0.00005	50	0.00004	0	0	15	0.00001	13	0.00002	21	0.00004	13	0.00002	0	0	0	0	21	0.00002	15	0.00002	0	0	0	0	0	0	0	0	10	0.00001	20	0.00002	0	0	15	0.00001	0	0	15	0.00002	16	0.00002	0	0	0	0	20	0.00002
Brevibacillus marinus	2496837	S	16	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0.00003	0	0	0	0	0	0
Brevibacillus composti	2796470	S	22	0.00004	0	0	11	0.00001	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	12	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cohnella candidum	2674991	S	45	0.00007	0	0	0	0	0	0	0	0	19	0.00001	0	0	0	0	0	0	10	0.00002	0	0	0	0	0	0	0	0	24	0.00003	0	0	0	0	17	0.00002	0	0	0	0	12	0.00001	25	0.00004	45	0.00004	17	0.00002	0	0	0	0	0	0	20	0.00002	12	0.00001
Cohnella herbarum	2728023	S	12	0.00002	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobacillus composti	377615	S	27	0.00004	0	0	14	0.00002	0	0	27	0.00003	64	0.00005	94	0.00013	0	0	12	0.00002	0	0	0	0	17	0.00002	14	0.00002	18	0.00002	0	0	0	0	0	0	16	0.00002	14	0.00002	12	0.00001	57	0.00007	61	0.00009	15	0.00001	0	0	13	0.00002	12	0.00001	0	0	14	0.00002	18	0.00002
Saccharibacillus brassicae	2583377	S	11	0.00002	0	0	13	0.00002	20	0.00002	11	0.00001	28	0.00002	21	0.00003	12	0.00001	0	0	11	0.00002	0	0	15	0.00002	0	0	11	0.00001	13	0.00002	0	0	0	0	13	0.00002	0	0	14	0.00001	20	0.00002	26	0.00004	0	0	0	0	0	0	0	0	0	0	16	0.00002	16	0.00002
Bacillus velezensis	492670	S	252	0.0004	1010	0.00115	1959	0.00242	2116	0.00254	3104	0.00344	3533	0.0025	1119	0.0015	2818	0.00279	535	0.00083	1126	0.00188	2114	0.00317	3311	0.00419	915	0.00135	2107	0.00206	438	0.0006	1346	0.00247	3127	0.00304	795	0.00102	1189	0.00132	6570	0.00512	3639	0.0043	129	0.00018	2332	0.00204	500	0.00066	777	0.00127	3046	0.00379	2693	0.00444	1598	0.00177	951	0.00117
Bacillus amyloliquefaciens	1390	S	81	0.00013	155	0.00018	278	0.00034	274	0.00033	447	0.00049	596	0.00042	169	0.00023	228	0.00023	91	0.00014	232	0.00039	362	0.00054	572	0.00072	227	0.00033	333	0.00033	41	0.00006	193	0.00035	612	0.00059	194	0.00025	175	0.00019	1159	0.0009	644	0.00076	41	0.00006	493	0.00043	72	0.0001	166	0.00027	354	0.00044	650	0.00107	462	0.00051	251	0.00031
Bacillus subtilis	1423	S	242	0.00039	368	0.00042	576	0.00071	511	0.00061	844	0.00093	796	0.00056	433	0.00058	436	0.00043	201	0.00031	335	0.00056	525	0.00079	1033	0.00131	438	0.00064	664	0.00065	113	0.00015	439	0.00081	1166	0.00113	314	0.0004	427	0.00047	1905	0.00149	1280	0.00151	159	0.00022	981	0.00086	167	0.00022	403	0.00066	674	0.00084	1214	0.002	896	0.00099	435	0.00053
Bacillus anthracis	1392	S	767	0.00123	519	0.00059	1108	0.00137	741	0.00089	2989	0.00331	1311	0.00093	397	0.00053	1381	0.00137	294	0.00046	1142	0.00191	1145	0.00171	2746	0.00348	1125	0.00166	1254	0.00123	311	0.00042	1186	0.00218	6726	0.00653	495	0.00063	542	0.0006	5480	0.00427	5187	0.00613	170	0.00024	2755	0.00241	363	0.00048	699	0.00114	1561	0.00194	5827	0.0096	1677	0.00186	2015	0.00247
Bacillus cereus	1396	S	76	0.00012	166	0.00019	358	0.00044	369	0.00044	819	0.00091	664	0.00047	415	0.00056	634	0.00063	269	0.00042	622	0.00104	333	0.0005	973	0.00123	311	0.00046	513	0.0005	133	0.00018	260	0.00048	1003	0.00097	288	0.00037	265	0.00029	1351	0.00105	1345	0.00159	107	0.00015	646	0.00057	98	0.00013	348	0.00057	582	0.00072	941	0.00155	723	0.0008	734	0.0009
Bacillus thuringiensis	1428	S	41	0.00007	171	0.00019	291	0.00036	337	0.0004	620	0.00069	616	0.00044	217	0.00029	223	0.00022	201	0.00031	454	0.00076	268	0.0004	1024	0.0013	185	0.00027	311	0.0003	75	0.0001	255	0.00047	708	0.00069	102	0.00013	216	0.00024	1154	0.0009	1345	0.00159	25	0.00004	427	0.00037	65	0.00009	238	0.00039	432	0.00054	1083	0.00178	564	0.00062	295	0.00036
Bacillus sp. ZHX3	2841656	S	522	0.00083	358	0.00041	894	0.0011	608	0.00073	1473	0.00163	1272	0.0009	585	0.00079	560	0.00056	263	0.00041	696	0.00116	610	0.00091	869	0.0011	566	0.00083	912	0.00089	230	0.00031	428	0.00079	1071	0.00104	484	0.00062	372	0.00041	1882	0.00147	1399	0.00165	189	0.00026	1026	0.0009	230	0.00031	487	0.00079	799	0.001	1182	0.00195	774	0.00086	874	0.00107
Bacillus sp. ZY-1-1	2093834	S	65	0.0001	23	0.00003	0	0	0	0	0	0	224	0.00016	0	0	53	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0.0001	87	0.00011	0	0	13	0.00001	13	0.00002	99	0.00014	33	0.00003	0	0	0	0	14	0.00002	18	0.00003	12	0.00001	0	0
Bacillus altitudinis	293387	S	27	0.00004	71	0.00008	124	0.00015	115	0.00014	216	0.00024	147	0.0001	89	0.00012	67	0.00007	48	0.00007	91	0.00015	119	0.00018	296	0.00037	96	0.00014	100	0.0001	20	0.00003	92	0.00017	287	0.00028	59	0.00008	74	0.00008	532	0.00041	335	0.0004	46	0.00006	183	0.00016	35	0.00005	81	0.00013	181	0.00023	353	0.00058	216	0.00024	92	0.00011
Heyndrickxia coagulans	1398	S	235	0.00038	136	0.00015	193	0.00024	205	0.00025	312	0.00035	334	0.00024	234	0.00031	129	0.00013	128	0.0002	228	0.00038	248	0.00037	600	0.00076	190	0.00028	182	0.00018	99	0.00013	170	0.00031	602	0.00058	479	0.00061	161	0.00018	829	0.00065	668	0.00079	216	0.0003	424	0.00037	197	0.00026	197	0.00032	323	0.0004	700	0.00115	411	0.00046	289	0.00035
Priestia megaterium	1404	S	24	0.00004	107	0.00012	142	0.00018	128	0.00015	288	0.00032	246	0.00017	135	0.00018	122	0.00012	44	0.00007	164	0.00027	200	0.0003	408	0.00052	129	0.00019	172	0.00017	37	0.00005	117	0.00021	404	0.00039	69	0.00009	86	0.0001	619	0.00048	407	0.00048	28	0.00004	304	0.00027	66	0.00009	112	0.00018	242	0.0003	461	0.00076	327	0.00036	154	0.00019
Mesobacillus foraminis	279826	S	12	0.00002	0	0	0	0	0	0	0	0	23	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rossellomorea marisflavi	189381	S	15	0.00002	0	0	19	0.00002	17	0.00002	32	0.00004	55	0.00004	10	0.00001	28	0.00003	0	0	23	0.00004	19	0.00003	35	0.00004	15	0.00002	31	0.00003	10	0.00001	15	0.00003	18	0.00002	0	0	0	0	43	0.00003	30	0.00004	12	0.00002	20	0.00002	0	0	0	0	22	0.00003	18	0.00003	15	0.00002	12	0.00001
Staphylococcus aureus	1280	S	916	0.00146	652	0.00074	1062	0.00131	1013	0.00121	1439	0.00159	1428	0.00101	924	0.00124	1160	0.00115	461	0.00072	937	0.00156	1197	0.00179	2292	0.0029	865	0.00127	1113	0.00109	282	0.00038	850	0.00156	3494	0.00339	831	0.00107	947	0.00105	4003	0.00312	2552	0.00301	279	0.00039	1725	0.00151	373	0.0005	725	0.00118	1664	0.00207	2694	0.00444	3070	0.0034	883	0.00108
Staphylococcus epidermidis	1282	S	79	0.00013	34	0.00004	74	0.00009	37	0.00004	81	0.00009	85	0.00006	64	0.00009	62	0.00006	36	0.00006	91	0.00015	64	0.0001	134	0.00017	70	0.0001	74	0.00007	23	0.00003	56	0.0001	140	0.00014	76	0.0001	60	0.00007	216	0.00017	165	0.00019	24	0.00003	130	0.00011	41	0.00005	53	0.00009	101	0.00013	169	0.00028	119	0.00013	102	0.00013
Staphylococcus condimenti	70255	S	37	0.00006	47	0.00005	73	0.00009	50	0.00006	114	0.00013	69	0.00005	50	0.00007	43	0.00004	31	0.00005	62	0.0001	60	0.00009	122	0.00015	50	0.00007	55	0.00005	20	0.00003	65	0.00012	159	0.00015	65	0.00008	19	0.00002	294	0.00023	174	0.00021	14	0.00002	129	0.00011	29	0.00004	30	0.00005	83	0.0001	209	0.00034	104	0.00012	55	0.00007
Staphylococcus pseudintermedius	283734	S	22	0.00004	60	0.00007	84	0.0001	91	0.00011	150	0.00017	91	0.00006	55	0.00007	73	0.00007	34	0.00005	80	0.00013	102	0.00015	447	0.00057	90	0.00013	77	0.00008	17	0.00002	70	0.00013	239	0.00023	63	0.00008	64	0.00007	480	0.00037	271	0.00032	16	0.00002	167	0.00015	26	0.00003	77	0.00013	176	0.00022	281	0.00046	247	0.00027	94	0.00012
Staphylococcus capitis	29388	S	25	0.00004	0	0	0	0	0	0	19	0.00002	31	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	40	0.00004	14	0.00001	0	0	12	0.00002	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0
Alicyclobacillus acidocaldarius	405212	S	33	0.00005	0	0	25	0.00003	20	0.00002	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0.00003	0	0	0	0	0	0	19	0.00002	0	0	0	0	17	0.00002	0	0	14	0.00001	11	0.00001	11	0.00002	0	0	15	0.00002	0	0	17	0.00002
Alicyclobacillus sp. TC	2606450	S	18	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00003	0	0	0	0	0	0	0	0
Alicyclobacillus mengziensis	2931921	S	18	0.00003	0	0	0	0	0	0	249	0.00028	13	0.00001	0	0	0	0	0	0	13	0.00002	0	0	15	0.00002	0	0	17	0.00002	12	0.00002	0	0	0	0	17	0.00002	0	0	0	0	10	0.00001	0	0	34	0.00003	0	0	0	0	0	0	15	0.00002	21	0.00002	0	0
Alicyclobacillus fastidiosus	392011	S	21	0.00003	0	0	0	0	94	0.00011	0	0	43	0.00003	0	0	0	0	0	0	28	0.00005	0	0	0	0	0	0	510	0.0005	0	0	0	0	0	0	34	0.00004	0	0	109	0.00008	91	0.00011	0	0	0	0	0	0	41	0.00007	229	0.00029	0	0	0	0	0	0
Tumebacillus avium	1903704	S	37	0.00006	0	0	0	0	0	0	110	0.00012	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.00003	0	0	0	0	48	0.00006	18	0.00003	43	0.00004	0	0	0	0	0	0	0	0	0	0	0	0
Effusibacillus dendaii	2743772	S	10	0.00002	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	53	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planococcus lenghuensis	2213202	S	20	0.00003	0	0	15	0.00002	0	0	0	0	26	0.00002	0	0	0	0	0	0	0	0	0	0	12	0.00002	0	0	18	0.00002	0	0	0	0	25	0.00002	0	0	0	0	47	0.00004	18	0.00002	0	0	11	0.00001	0	0	0	0	15	0.00002	22	0.00004	10	0.00001	15	0.00002
Sporosarcina sp. 0.2-SM1T-5	3056445	S	14	0.00002	0	0	12	0.00001	0	0	0	0	33	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenibacillus sp. N12	2866627	S	19	0.00003	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	10	0.00001	0	0	16	0.00002	13	0.00002	0	0	0	0	12	0.00002	0	0	19	0.00001	0	0	18	0.00003	13	0.00001	0	0	13	0.00002	12	0.00001	11	0.00002	0	0	0	0
Agathobacter rectalis	39491	S	5663	0.00905	14824	0.01685	16598	0.02048	10643	0.01276	16333	0.01808	81438	0.05765	20029	0.02691	21589	0.0214	12393	0.01932	7731	0.0129	10324	0.01546	2147	0.00272	18025	0.02652	3657	0.00358	20380	0.0277	1149	0.00211	34189	0.03319	66057	0.08471	20637	0.02294	15302	0.01193	1945	0.0023	6493	0.0091	8540	0.00747	14120	0.01874	9739	0.01586	14713	0.01832	5639	0.00929	2679	0.00297	482	0.00059
Roseburia hominis	301301	S	2031	0.00325	796	0.0009	2511	0.0031	1360	0.00163	1311	0.00145	5426	0.00384	671	0.0009	1637	0.00162	514	0.0008	897	0.0015	340	0.00051	431	0.00055	1864	0.00274	3205	0.00313	1595	0.00217	225	0.00041	2413	0.00234	2294	0.00294	3031	0.00337	937	0.00073	843	0.001	728	0.00102	559	0.00049	3245	0.00431	33666	0.05484	1530	0.00191	400	0.00066	906	0.001	272	0.00033
Roseburia rectibacter	2763062	S	2110	0.00337	5043	0.00573	3267	0.00403	2580	0.00309	1386	0.00153	29510	0.02089	797	0.00107	4190	0.00415	1721	0.00268	1933	0.00323	722	0.00108	209	0.00026	4717	0.00694	2518	0.00246	4304	0.00585	310	0.00057	9514	0.00923	13831	0.01774	1300	0.00145	1486	0.00116	631	0.00075	1882	0.00264	1532	0.00134	8385	0.01113	164	0.00027	3903	0.00486	1690	0.00278	931	0.00103	59	0.00007
Roseburia intestinalis	166486	S	290	0.00046	415	0.00047	2074	0.00256	2168	0.0026	3208	0.00355	22226	0.01573	2053	0.00276	2505	0.00248	632	0.00099	1950	0.00325	1025	0.00153	439	0.00056	2132	0.00314	5160	0.00504	3002	0.00408	90	0.00017	1177	0.00114	2777	0.00356	6430	0.00715	1811	0.00141	601	0.00071	916	0.00128	485	0.00042	1920	0.00255	2336	0.00381	2513	0.00313	797	0.00131	980	0.00109	133	0.00016
Butyrivibrio fibrisolvens	831	S	1817	0.0029	482	0.00055	2185	0.0027	2421	0.0029	260	0.00029	985	0.0007	1037	0.00139	1080	0.00107	502	0.00078	698	0.00116	2114	0.00317	187	0.00024	253	0.00037	435	0.00043	876	0.00119	150	0.00028	222	0.00022	500	0.00064	834	0.00093	223	0.00017	134	0.00016	1316	0.00184	269	0.00024	1744	0.00231	223	0.00036	946	0.00118	362	0.0006	129	0.00014	1859	0.00228
Butyrivibrio crossotus	45851	S	424	0.00068	154	0.00018	853	0.00105	524	0.00063	646	0.00072	1041	0.00074	400	0.00054	249	0.00025	245	0.00038	395	0.00066	1026	0.00154	239	0.0003	435	0.00064	317	0.00031	416	0.00057	161	0.0003	332	0.00032	472	0.00061	492	0.00055	670	0.00052	178	0.00021	452	0.00063	800	0.0007	174	0.00023	172	0.00028	383	0.00048	166	0.00027	104	0.00012	544	0.00067
Butyrivibrio hungatei	185008	S	156	0.00025	53	0.00006	173	0.00021	336	0.0004	193	0.00021	911	0.00064	158	0.00021	111	0.00011	309	0.00048	95	0.00016	575	0.00086	240	0.0003	184	0.00027	169	0.00017	212	0.00029	31	0.00006	82	0.00008	205	0.00026	172	0.00019	112	0.00009	91	0.00011	377	0.00053	44	0.00004	20	0.00003	75	0.00012	220	0.00027	135	0.00022	110	0.00012	317	0.00039
